transaction_id,customer_id,campaign_id,purchase_date,amount
03e6f01e-135b-4501-b431-ce42fc98f774,544,87,2024-01-16,2074.7290234824213
2da99feb-35ec-46c5-ba3e-94251b7ce977,854,83,2024-01-02,3024.734550180046
9fee45a1-9749-4e22-8db0-38dad990a61d,90,83,2024-02-17,2799.2678414891757
e39aacdc-294d-464e-a589-3b3e7016459f,544,38,2024-01-30,3541.072468861232
a7ce103b-bd70-4f66-8751-3adef8aaff7f,362,12,2024-03-30,1702.1466362076221
cb0d1618-a2f4-4c08-8b0e-a236e2781769,459,41,2024-04-06,253.46072983801815
5d963ecc-5ffa-40e4-99d1-0bb4cf8c08b3,318,56,2024-04-03,1414.6477660095375
874ec78c-8702-4c7c-97a2-2d1294a7675a,273,19,2024-04-27,878.8515783232413
4c4b895e-77f0-44c4-926f-011c66fc0145,599,57,2024-01-23,2827.1544983635763
6c5158fb-56f6-4b8b-82ce-21823a79c1b8,452,84,2024-03-28,1687.5998488283778
27f0166d-4f94-4931-8083-5073fc030fde,206,41,2024-04-13,4791.4776397081905
a15c9147-2380-4f06-a871-fcf5c99acd5e,746,39,2024-02-06,171.70836116030603
b2c2a5a0-6ea8-4f71-b05c-e1110597fe2e,865,76,2024-02-02,3921.8939812886874
35be49a9-68f0-4d05-a02c-87698ea48430,31,20,2024-03-20,2078.686529712076
29cb6371-77c8-4a48-896d-04a92e80f8b3,893,86,2024-03-12,4291.691482274291
0fc5af25-3724-4843-a93c-5de311d1d820,457,26,2024-03-27,3106.6957464993193
6e63f593-0c27-41bc-aa4d-9995f3e863ca,827,5,2024-04-19,3030.4048399815247
2e233eee-700f-4490-a115-de057c7f63d0,405,11,2024-04-17,4368.389976348971
c39fcc90-d942-457d-99f0-30c4478b104e,175,99,2024-04-16,3269.2954422045127
fb7ed2e4-029e-476e-96df-91e6eba03a9f,629,53,2024-02-13,2295.8793720592594
33d54fec-881e-4607-886c-5abd2322eb06,751,45,2024-02-19,2080.273423846547
55108bea-8acd-4320-bf92-cb34e576603c,697,71,2024-01-17,4496.908554447657
ce22becb-546e-4d1a-88f0-a2f7a1a4d269,296,44,2024-01-31,3028.4173000772885
aac21869-1228-4960-9b25-353630594ace,471,39,2024-04-12,1465.2147017980194
c8089072-c80f-4ded-a5f0-4242d06e6aac,195,61,2024-04-28,4071.4547653784466
5a0261e7-b830-4ff3-ae1e-56ce6df3edfc,732,93,2024-03-22,1124.7081909680314
634faf15-4d01-438f-ab23-1fbc1dd7ab3a,539,4,2024-04-10,2577.514356526479
cfe6b150-ac17-4881-952f-c99ad52c3a30,723,75,2024-04-10,2199.8988032648435
6ccb800a-b405-40fd-b299-f60deaf3d89c,315,55,2024-04-04,1089.3334954105223
a4ec1701-fad9-4a77-96b2-3ee087ee35e7,877,33,2024-02-15,2260.583664741798
4125eafe-6b9a-4ff5-ae42-0c47f76e09ac,80,38,2024-02-19,4072.4534068612584
3862a2c4-5418-48b3-9f94-dd660f932c23,197,72,2024-04-01,1425.696960192985
5120f965-7627-4d2b-9b30-937e82264d3f,252,87,2024-04-03,1450.0145928372758
a00865a8-5970-414d-a30f-ed479a646dc3,370,29,2024-03-13,4019.8842827698845
7019d3d6-eee2-40de-99b1-d4b4c6346820,636,80,2024-04-15,1439.669102123892
162766cf-423a-4c8b-ae3a-ba3cf8abb6b4,246,55,2024-02-15,3322.149779836151
6d50afd2-433c-4dc0-a760-7ba8b15de313,433,18,2024-02-15,4125.724552004596
56808e11-cc86-4f76-8d12-3570f8c529da,15,11,2024-03-27,2554.164720552234
f4a0e25d-151e-4557-b141-1a517f46ed2c,125,16,2024-02-17,4026.030235287592
faa5adf1-8840-49c5-bc94-f2e9584e7077,746,43,2024-01-17,3639.6798770367504
272eb146-34cd-4dda-9402-c36b9c7426bb,557,72,2024-01-12,3381.2162788889855
4049d6e1-400d-4501-b0f5-764c09daf7b5,477,90,2024-01-28,4672.6473580243055
7329293a-15d6-48b5-adb9-b01caace1cac,648,54,2024-02-19,770.2472767308241
85c8bb47-138d-4d09-ab5a-028eea72ce4d,374,50,2024-03-04,3112.606166805281
f7dadec1-4586-4fee-9edf-1593c10c67c5,815,77,2024-01-31,2543.9807576191743
c97aa350-fc5a-467a-b56e-6460e5b73182,536,9,2024-02-11,3045.486406122567
820005f4-0d1f-4693-bec4-2c1eb4792db0,347,39,2024-01-17,1232.7684289464744
8854eb6b-b6b9-4f78-8b83-c0b054f86ffa,614,61,2024-04-17,498.39518961971595
09cc3d1d-54ce-41d7-94ce-4de4e15f7f55,86,36,2024-04-17,1426.730575753968
be641cea-ef94-408d-9185-9f0a961961e9,747,49,2024-03-10,3984.1716623115485
fbb56f1e-4668-447a-be4a-fcb1b29c0b6d,22,16,2024-04-21,4012.9606741107573
e2bd13be-1f4b-4daa-8656-777d84b64ef8,769,23,2024-02-29,1725.2542347392273
c5f77869-80cc-4d8b-ba47-5816e8c7f5ef,607,2,2024-02-05,1248.9882225136823
581f40b1-8592-4a15-a042-3ced9d9a4bc2,965,67,2024-04-01,1242.001584354019
2811dbc7-364f-483b-98b0-4466c14f1278,872,81,2024-01-15,4908.200823276179
2584ec77-267e-46f3-bd44-399c9cecb18f,149,17,2024-01-02,227.11698947020423
992dc4bc-dbb6-4f3f-910e-ad38804b30dc,754,77,2024-03-22,1509.1376921144013
7f81ee73-0877-4e26-92f7-2aa4c3e60f14,585,44,2024-03-25,1062.9172561021303
5a7a655b-9ea0-40f0-b38a-7a182c726151,438,1,2024-02-20,2187.7567720230536
65ddca1c-7d9f-4142-9ce9-55dfc350db4c,224,78,2024-01-06,1690.056588612171
2532787c-f1bb-458b-b1b3-40b47aeccf4a,248,15,2024-02-06,4941.41141780466
c7bbd388-5dcb-40a7-9e24-8d0035e66799,300,88,2024-04-20,4136.722390703304
2fd6efbd-e738-4927-9e29-eeb6855b5f61,343,62,2024-03-27,509.64503922861445
db202f0d-f330-4c25-91c0-a5b950d4e69f,358,79,2024-02-29,3939.477251285284
3d878a46-68a9-41e7-95b9-4c152ec337aa,945,29,2024-02-14,1799.419204220349
5ad886c5-d7db-42f5-b562-95ed47887468,381,51,2024-02-29,3652.021132665634
015f3733-5db2-4ec2-92f4-eb769d511c32,329,52,2024-03-22,3400.0841212602613
f88d1d7e-2b9a-498e-9c0a-8a63e769d652,854,63,2024-03-28,1358.9633863893687
03df7907-3cf1-4bac-8293-2f43868a1b10,526,4,2024-01-08,4044.8250105788848
361ee58f-0409-49a8-bb33-a63b6a9863d4,853,73,2024-03-13,4996.345374086708
eaca00b0-e89a-4bfc-94c0-648188572f7c,453,100,2024-03-05,4922.639130908642
46852903-1ec9-44f0-8e3d-6372c026d9ec,879,80,2024-01-21,3613.750925791421
6906d5e6-793c-4e4e-9d67-c43212dcfaf0,355,81,2024-04-08,3822.5671436026532
9e00cc89-9ed5-4f13-9350-a36d931472da,712,1,2024-02-17,1891.5156623781288
8181d778-4bf2-4854-9475-553fd564dbf0,339,14,2024-01-13,2706.3007195683217
b583e948-7544-4b00-a8ac-535042af85af,678,66,2024-04-23,2599.8938363605007
b68d1a27-1b58-451d-9f0a-47b85af9a6d3,807,32,2024-04-16,390.58327353522543
28fb4b59-4178-4a6a-bfbe-87b6db25d1f4,358,80,2024-01-15,235.32013659869014
672dc0f8-982b-4fb3-b67b-39c1f0538992,317,46,2024-04-13,1129.0521592286366
a7548f2f-8c1a-4bd6-bf95-13c1081cdfb9,412,94,2024-01-02,95.77162614388475
045ee670-55a8-4511-9ce2-7f32f2109c15,422,39,2024-01-24,1299.2623756310252
a4e9fa6c-901f-40de-a45c-efa61630f289,179,52,2024-04-16,4144.089354653268
3afa0eed-57d3-4e29-b77d-81372d0dd3b9,676,39,2024-03-13,1583.2978642028993
c3dca586-50c7-4c04-86dc-854f4a4195d1,635,87,2024-03-23,2505.752682109002
ae45d7a9-ff80-4899-85c5-92b7a307584d,796,89,2024-01-03,4473.789685655351
22190012-9490-4297-8f58-72452e28f25c,584,25,2024-02-06,233.7809680659474
f4d2e652-355a-4587-bca6-0a294b860716,100,60,2024-02-24,2094.54201581745
ab5c9f59-93d1-4801-aa5e-8da6283f21e8,272,69,2024-01-05,4082.209877231591
5a4dad8f-35f2-4177-9084-5bf87323db68,379,100,2024-01-07,1155.9756482547052
f9a530fb-54e5-4310-b8ec-b10d15a9232f,57,77,2024-03-30,4550.31978715719
74666482-a5b1-410a-a328-a5836bcb1daa,328,60,2024-01-07,2197.741979505381
90c45501-af2b-4a1b-a998-d9e32909780b,266,70,2024-02-25,4611.263175153602
59d66842-e024-4b2b-b256-c68051a00779,42,100,2024-01-29,1075.148122123972
ff1b9eb0-2db1-4f48-8b11-6bd30713a304,124,9,2024-01-20,3464.155834644087
7f6d34e1-d389-4425-8f39-d880e3f92cb9,160,18,2024-03-03,467.12343179165134
ccddbe90-8d4f-4cca-a9dd-5c578aa7dc1a,303,87,2024-02-25,2901.8064049779864
8be213cb-088a-4207-b24b-5baa34da8b0e,467,56,2024-02-09,3566.1064705180434
f0af0c2b-9344-4abd-aa99-df8a16b81ca9,153,95,2024-01-12,2019.5910834189553
4be62c0c-a6e8-45ef-9b73-1e83b5e327f3,303,22,2024-04-07,2991.0247039370224
3355023a-7245-49cd-a538-3468b5ae96f2,993,95,2024-02-04,4257.969538638957
19ef07e6-3b6f-4bae-b03f-8ec66e0894e4,108,63,2024-04-11,389.2315324892853
e54b9717-52fe-4ad5-9b73-db18fa9786ae,360,63,2024-04-13,4140.645212646235
19670376-aa65-4baa-bdec-ff7e62bb9ac6,685,19,2024-03-26,1244.69440632406
f7d953e7-cbe8-49a3-bba4-c2880b3fa2cd,465,58,2024-01-07,2722.6559948926324
e8f27aef-0af9-4822-8aa2-d91d60b2fc1a,815,92,2024-03-23,2286.2756517345742
6dbc4268-1cb3-46f7-9e4f-1f4c0b8dd4ef,395,92,2024-02-04,4408.3298273224245
bdd5a13d-f41b-4a94-ac6f-3fe0a156f9d6,869,46,2024-04-06,2362.566705310756
926b10ce-c3c4-4316-a224-3d92eaffdc0f,839,25,2024-02-25,1996.6555645832705
ae2b216c-dfff-49be-b2e6-2027b647ff3c,491,40,2024-04-12,222.1819998391562
35883fd4-5894-44dc-885b-af0461933ce5,172,75,2024-01-07,1019.8109748753532
c97e0e18-931c-4f4b-8000-00c0334084ff,378,64,2024-02-13,1757.8839433784465
58cdf30a-0b2f-442e-a4e7-f7622d183b29,603,8,2024-03-03,2738.0359388615666
8e47b472-7e63-4ed3-b768-caafb987b030,461,6,2024-04-08,2940.6432364292095
35dcdef5-2ebe-4fe3-8558-295527dce4f3,176,31,2024-03-08,4481.708072560873
9f6cd052-8007-4012-84b7-1862caeccdae,734,63,2024-01-09,17.5992996556258
75e99bb2-694c-4c1d-9219-8752240b9456,847,70,2024-01-02,1285.9759705803767
3cb9e852-b017-4005-b9c6-901f2d82ad8a,809,15,2024-04-07,1927.8549569683346
810d0f53-2db0-4556-9567-21eecb7c1b56,110,58,2024-04-24,867.2556308019664
48265bad-7c0a-4ba9-a1c8-bf9c147b8105,214,93,2024-03-22,3912.846573647031
273fc266-cdf1-4c3e-b48e-bd1c9877d3e5,704,51,2024-01-10,498.7595342092745
56abe6ee-527b-450f-9264-d464efc8b4c3,605,17,2024-04-06,2991.6767494881533
88b509d2-325c-4cfd-b780-e1ed035fa2bd,731,61,2024-03-10,427.14455344145165
808b4493-6802-46f8-af1a-a75c4a486daa,307,35,2024-02-27,118.18375809340613
d768c4eb-f78d-426f-885e-fdd7f221265f,868,99,2024-03-12,2523.09578032726
db9984eb-cd53-4f82-85cb-39a0d2a8a4ac,123,7,2024-01-24,1385.6776909619587
876c5305-a685-4f08-8ffb-c2a1982ad4aa,275,2,2024-02-10,3020.4498686189677
b7e09028-0823-4d19-bbbf-e613239d34fc,358,81,2024-04-18,3217.066411919905
34964e25-10de-46e2-9d21-e023b5114a58,965,2,2024-04-22,2523.698342849314
5ba2b358-6619-4eca-a538-027dd00bdc42,421,58,2024-01-06,2423.713263042763
cd2e1488-8cc0-4349-8f56-71d051c75a41,521,3,2024-03-21,1428.8107013699125
446ae2d8-3934-4547-a91c-eda69d4e7da8,166,30,2024-04-14,4625.873190609947
8066d631-ef7d-4d43-81ce-d73c23d7c6ba,79,55,2024-04-11,1586.8010454233117
756eaa64-8dae-4baa-b48f-c213eb7bd32e,535,33,2024-02-22,1983.914028767769
fc89197b-28da-4eca-aa40-117140e10e36,56,92,2024-01-20,3417.260282303216
d94ef6ac-b4bb-4edb-b4d2-198ff9240c8c,584,68,2024-01-24,3064.057712521376
05a2488f-13e2-4487-b3a1-806cc44683ee,130,96,2024-04-27,1456.9004088281868
f97ed428-1acb-4fbe-91ad-740952d8d0bf,236,82,2024-03-10,2422.6813337040585
fda09b8c-10fe-4bb6-bdb9-ac9a0dbb7470,446,13,2024-02-28,623.8102593227067
12b3e2bb-ebde-4b49-878d-875de0386f55,996,85,2024-04-10,4636.014523015081
da184e00-b90b-41bd-9e8a-22d78266acf3,372,29,2024-01-17,4849.588350053934
516e1ba2-27f5-4620-9aec-878fce80a67f,599,84,2024-03-14,3416.2154187296505
0ff02a67-a8a4-4041-8e0a-d0fb4b3967df,748,19,2024-01-03,4580.6603176986
ade883c4-8f85-4fef-9da9-71a63d8951fe,790,20,2024-01-29,1120.9400326185655
b8173370-eb23-4120-9bd7-586226dd6f81,165,80,2024-04-06,242.3658848709758
280d836e-d393-4aa3-be02-b4bf2665538b,871,7,2024-02-15,548.0775759150226
0b747456-7dc2-4ee9-b835-51f179edca24,198,45,2024-01-09,219.8818880990677
da5a5f1f-f4cd-49a7-b760-af6856a610d7,514,92,2024-01-04,252.67686992978747
4fb1a8f8-8de8-44d6-9481-9c70e9d2a67d,805,43,2024-02-17,2960.2049064483363
a0e44fd3-8d72-468b-b98b-835d3881d3db,165,49,2024-04-10,1474.4107297849093
27115c9f-330e-48e9-8cd0-215b18675734,684,63,2024-03-14,3408.84360663204
d9e309a6-6fa3-490d-a81d-3d494fbbd79b,360,52,2024-03-07,2156.222522204572
ebd42cda-5337-4f71-905e-abe53ec7d9c2,401,57,2024-03-14,4069.9128248806137
fb418bf0-ba84-4ac2-8a25-67676c0dd3c5,352,97,2024-04-01,4868.377327329141
bb244cef-54ee-4f7c-848e-735bc68c85a4,729,46,2024-03-07,888.6083063970083
b8351e79-06ea-4526-91fa-88955b295d5d,970,41,2024-03-13,3637.051907335619
680b047b-e64d-4fa9-8f1f-d70c51ae3178,955,94,2024-02-21,3624.899063252749
e4237cf3-5de0-4d6d-a39a-d5d8c651ac95,17,64,2024-01-31,932.9816913307676
27fc10c1-9b33-4d51-ac61-437bd8f2e920,13,64,2024-01-31,198.6915436984746
ff5ef5f2-14f7-4b9c-84fb-e3e5c4dc84a8,464,46,2024-02-14,2287.577667439288
b1584cf7-ed4e-48e1-9f43-58e4282d5620,839,25,2024-03-31,3588.965185710996
b6e183b5-3f1b-487a-b0a3-56a520463175,173,65,2024-01-13,499.2176102499395
30d246d9-9910-403a-b021-3cc776a8b325,885,2,2024-01-04,3710.440379848478
8856bb26-4642-414a-bc3d-ac908d0a3834,668,59,2024-03-31,209.2203471428915
ee68389e-ba97-4602-9715-59893f4003d6,348,88,2024-04-02,4669.850773479586
4a006e3e-a8e5-424b-9a02-45fbfe6d1cca,149,90,2024-03-21,3703.6201475817516
b4f0711b-d9e5-41e1-b45b-d9ccc01d5041,113,93,2024-01-05,3327.611559125557
d5a45b93-435e-49e9-ab49-50412e49ef20,538,60,2024-01-06,4075.8420823815395
5c39a804-a7f6-4d32-9422-99bebfb73950,165,39,2024-04-13,4252.321865360161
84d9a8eb-720a-4933-ab1f-e28f12bacdf6,219,50,2024-01-18,1149.2232222909784
3667289d-a1ee-4932-a33f-b6585f8302ed,47,45,2024-01-18,384.1704017878171
cb3336f3-306c-4e91-bc2e-ac1a4e9ab45c,196,55,2024-03-15,2145.0961912868333
78e9e0f6-e406-48ab-9752-5acb889facf7,932,30,2024-03-25,2414.580736585407
824629dc-70ad-486f-b0d2-ae6004c9ffac,495,91,2024-03-28,4518.0393019152
a7973cf3-4b69-4695-be59-46569c7c5a51,781,45,2024-04-29,1477.7031394021371
93694873-b42d-41e0-aab0-2c4034a336c3,234,18,2024-01-22,3284.2180325577046
92b0047a-00e8-460a-8bc5-05fe5b1b7740,340,53,2024-03-25,463.97177219251034
cf663d51-d8d9-4853-984e-e351b2446434,120,41,2024-04-26,554.2646654586537
b72027eb-6c78-4e8d-88ee-72eabdb65cb1,995,16,2024-01-21,1297.0963534410332
8b40ca84-425e-4d09-ae76-22fee62f486a,580,49,2024-03-13,2666.461772001013
0ae93af6-6ed9-4762-9164-06d498e56e9c,674,59,2024-01-12,4605.889922279178
bed964f0-b148-405b-be69-2e6158f9b9e1,761,22,2024-04-17,3084.980196639432
fda5ff67-38ce-4b04-ac2e-7ae2814e5e65,34,58,2024-03-13,1569.0900472658407
e65d7ef1-9712-4d79-8974-2553f8ef18de,134,75,2024-04-12,3033.3224868417597
30474754-2c0c-4a8e-9f0e-35594b29ed57,22,98,2024-04-13,4195.722109317656
7be62cfe-b655-4f09-a3f3-71d7d6a0ca1f,905,19,2024-03-17,2099.8462864145827
7fad7620-d49a-430b-a1e2-905d36758f41,218,94,2024-03-14,3267.911308374699
11f34ded-dd74-454c-bf56-dcac840dd064,492,9,2024-01-01,3966.3583079027194
0a23979c-605b-4df3-9688-e07b1e1b58af,878,7,2024-01-15,3112.35186609488
4d1f8b9a-96dd-4c49-a339-cbca269505fa,666,42,2024-02-11,3064.19408598754
fc5791c4-c500-482a-9322-7bc1d216a53e,120,27,2024-03-14,4671.815309527067
95a6f663-2d83-4ed1-bc78-77d195033684,301,63,2024-03-15,311.54413680854327
b2d328e9-2384-483d-8c0d-6fb40b8cdf48,17,92,2024-03-04,2238.174760317031
7845dc64-3953-4c70-833f-cff7fe927b51,826,27,2024-03-11,195.51493708440432
1e1ac1ef-dbaf-484d-ac47-39f633a14290,371,14,2024-04-14,3096.6972519873834
f71195e4-fcdf-4929-8be5-e9783f012774,421,56,2024-01-04,207.07148303480648
6f25fef0-87c5-4a4a-94c9-a42658cc976b,232,96,2024-03-28,1991.3862234170558
402a7abd-ee93-4b6d-9dfa-75fc97fc9636,136,16,2024-04-05,97.28276354276873
44835afe-1581-4069-b883-c3fcd80ffb06,295,95,2024-03-10,1075.1965745769874
66bbfc53-bccf-4519-aa7a-eb5fe527a640,77,81,2024-02-27,2459.9021372668885
d9adcf57-c4ac-4c86-b731-ddb7be827140,948,17,2024-03-17,4831.220399693675
f5ca2f9e-291f-4b69-b08c-5c0593ae1727,180,99,2024-02-17,1582.7368263918506
a2a85522-87ce-44d0-911d-a7b69fe429d2,519,57,2024-03-26,1268.922894187277
1366d88c-ae79-42af-a857-b92fdda1edca,325,46,2024-04-12,2160.3253515947104
4032ba4d-7307-4c77-835b-2de0a8154d9d,585,72,2024-01-02,3847.8087657774763
505b8753-7814-4326-ac16-cfdb8e19ab7d,227,73,2024-03-26,1990.8710793546784
cdc6d470-4c82-41b3-af25-46e3103b2c44,253,94,2024-03-06,2250.9773422679923
55c066e6-f1b7-4d0f-a432-87d63d1d3c79,431,53,2024-03-12,854.6938862618546
4ff482a8-04ab-4f3c-a090-8bfdb39e08dd,655,43,2024-04-28,2930.8297962959805
ab63fd4c-ebb8-4d4b-94c0-0919e413e93c,160,5,2024-02-08,1615.31378507306
3efb026c-ec3c-4dbd-9ff3-5267a33eaf56,270,69,2024-03-11,2976.3065842945384
104a29df-c174-4a5a-bd41-77c3518657bc,608,87,2024-03-15,2851.979501083924
187a9aea-d582-421f-a476-8337bfe66c7d,781,16,2024-02-23,4230.586811860792
8209fb35-e3c0-4a32-bf60-418b4266d42f,260,69,2024-01-09,2073.4219361250216
34df0304-33bf-451d-a8a2-87a943e8bbc1,31,80,2024-03-18,4021.9816125518946
e1ed4961-40e7-44ec-bf67-b3e842df8a60,820,55,2024-03-18,3457.949076409371
12d0b96e-e3d0-43a4-a08b-90d166298e2a,463,51,2024-04-11,4506.848857867667
5680f4fd-5955-426c-8ebf-78e66b34df95,519,52,2024-03-15,4556.28311012989
475df8ca-05cd-47cd-8fe4-97a65024cec9,969,56,2024-04-23,4326.842530671709
bd2065eb-5916-4bc5-b98c-9829f39d60ff,321,1,2024-03-08,405.34784916888344
b4e7bbb2-647a-48c6-b4c2-85deab425ca2,277,17,2024-04-14,1449.7988297441113
0c5ea74a-adc5-466f-8457-b05de38f9cd2,67,74,2024-03-01,3140.574848690993
3ff6ab88-bf10-4783-abe0-79cb2534132c,781,76,2024-02-21,365.9867762756136
dd689165-fd41-448c-83cf-623c8c7be0e1,589,40,2024-01-09,1043.3895614143
a5040e25-b360-4385-a32b-58406ef667de,312,24,2024-03-18,4187.814291633082
28377625-97ef-4f40-ad82-f1e73a1fb14b,914,21,2024-02-01,4943.907274623268
9aad181b-3afb-462e-b46c-747f51dee0cd,576,89,2024-02-23,2436.737915986189
f68562a0-1ec0-4f35-96e8-95d763fc2fb9,402,97,2024-04-02,2698.3959276771393
bb053bbb-3003-4cee-b9df-d0957905006e,725,22,2024-03-13,3764.8818553482174
63913dfc-5026-419f-bf07-1362d901e82a,972,62,2024-01-18,3238.7575133906576
2ddc092d-7164-40d0-9b13-ba1aeae15239,972,34,2024-03-21,186.3604723132651
705dac7e-1a63-4c02-9ebd-fbfd4fa40ff1,73,74,2024-01-02,440.10597511381593
215e88a7-de18-413b-9bbb-956d69a874fb,115,42,2024-01-08,1208.752755581288
9964256b-8e58-4ccb-9693-1ff8b5942ed7,393,100,2024-03-01,4682.4983882306515
2b4ec24c-f7da-4a0d-bf52-69aba42f9425,70,49,2024-01-31,2255.607689680989
c36e4265-34d8-474c-b44c-a5550806dd3f,181,9,2024-02-07,3963.9979752893514
7be10255-98be-4186-83f5-350b69286972,385,87,2024-01-24,364.14101138197435
53577481-ed2f-4974-aff6-169df7cf0bfb,438,63,2024-01-25,4203.112097255729
da8e9868-fc47-4d35-a9cb-50572bc4995b,259,38,2024-03-16,3800.4290205595453
e1f7ad78-b80c-4ae4-ab90-f77dc81568d1,145,56,2024-01-21,844.0100497458086
6a9ca935-be8f-4e3d-8941-d6fe040e5871,532,81,2024-03-14,874.5750949728085
e6f3cf60-2c53-424d-9e5f-84af32b5a654,181,87,2024-02-07,2734.510696777957
285bdff1-3bdd-4dba-9241-f1154eb4cbc6,199,20,2024-02-28,1296.9678319509426
1a6eee86-6837-47f5-99a1-d86dfc31cda9,468,55,2024-04-10,1233.7339939458416
7b951f55-a80c-48d5-97bb-94c573cdc852,857,96,2024-02-03,3616.8028768626505
d4c74e45-5822-4b92-9ccf-c15a81634b64,970,7,2024-02-04,3150.286690154124
e0e0ab66-a3bb-43fa-b88f-34892120d157,909,80,2024-04-22,2358.76349289861
6e18546f-7b92-4838-b61c-ac17288443cc,716,47,2024-03-01,4482.840865784421
b9d74b5f-4847-40ca-9082-1d3926a571e4,270,27,2024-04-05,1207.1336557113389
53146419-ee60-4857-b4d6-64f8e11ef1f3,288,76,2024-04-21,1759.222500723617
9e04d21a-e125-4707-a7aa-f8dcf5f0130f,373,28,2024-04-01,3156.9433200128797
4e131de0-daea-49ce-b43a-e20b433f6346,18,39,2024-03-09,301.62721686055977
ef9a20eb-f53c-4a7c-95de-48e58c8486f9,24,33,2024-01-19,3934.4480243281905
fdf3e1f6-5000-4560-bd8e-88c312e79778,680,78,2024-02-24,523.0552841626904
421c5807-b5fd-4fc8-a622-df77958fec77,59,55,2024-01-23,4034.1869891251663
bae97d76-67df-4013-a77d-c2f59b72a7a6,635,36,2024-04-28,2261.118143258354
da72a306-b072-4756-914f-5c9ecb3a5955,420,98,2024-01-06,3992.6813140484082
e117f74c-4b68-4b21-b6be-aff8dfa62eb6,270,10,2024-02-27,2514.123629433182
e711eedb-ea43-4b57-8f92-557f1e292507,435,27,2024-01-01,2874.3161371713604
97de2fd4-58ca-40ed-a9a8-ab104ecad901,367,6,2024-03-22,2205.5688627038126
04b1192f-db1b-4c92-9934-cbd967a7e4a3,881,17,2024-04-29,1928.0107811682874
5bee7406-5420-4ea9-9ee3-7a091702dd25,91,25,2024-03-02,1701.5501002256378
49dfc775-d6c6-4bb7-97b1-34e282de75c6,627,29,2024-01-09,647.5102659409193
d7eed99d-0a0e-42a6-a2f4-302e07612f06,820,15,2024-02-24,4011.794526671401
86b330c9-f0ef-45ce-9bbb-12f6c1eb1da4,420,27,2024-03-04,3581.00149639478
cc727124-c512-4ce2-9f61-dbe7c483547f,441,37,2024-01-02,4958.948114294512
16723a9b-934d-42d5-97d6-cf6c2d0b9562,960,55,2024-04-19,2390.2942572278916
3ec4b8d2-7408-4a7a-9a81-b4d4f5549de7,94,2,2024-01-10,3758.791501552953
ab939208-9200-4791-837a-08eb54434327,546,55,2024-02-21,825.8135399561633
fbb3cdd8-0c0e-498f-954b-8a48d1e7a0a9,648,40,2024-01-12,4266.475454948684
362e6933-a9a7-489f-ae2e-ba6f32098b59,369,15,2024-03-24,632.4142857080012
05ead54e-bde6-4f87-86d7-c9c7c12a70ac,365,75,2024-03-04,1487.3518762139643
d9a71f75-5009-467c-8e87-789a5ee9f228,983,20,2024-01-19,3665.544106108661
a1a8b9b6-3bb1-4d88-91d6-3c6c2583f724,719,14,2024-04-04,1710.767283887889
0bed3ef6-409f-47bb-bb5c-cc3a3b762f46,219,63,2024-01-13,2149.6303979999793
8d22f9ac-01e5-44b6-a228-54a15251aabc,705,46,2024-01-17,2647.2575112250333
510f9ca0-35ba-4f10-888c-4082fba90036,898,10,2024-03-04,961.9937744400343
485faada-6f0b-45eb-896c-0a4211721cc5,748,67,2024-02-24,2859.4262585259194
280663fc-03fc-49d4-8e04-f36325bcc761,39,45,2024-01-06,120.38456500527609
56939bb9-310f-462e-8fbf-31d4cebb2a50,342,14,2024-03-01,1108.2066289410784
47c32410-1ef8-4559-ad8c-c67967fd9999,935,57,2024-01-13,3513.6353945654664
06153a50-7f66-45b2-aaa1-1b5718af2b01,212,33,2024-01-09,3427.6329347786
0b4e4ca4-7de4-4fbe-90ad-4d84cb925d0c,136,65,2024-01-06,4237.238063808435
0661c050-1adc-47a6-9774-d685a23c9895,918,76,2024-04-25,2917.334493417433
7825314f-1956-48d4-afbd-9a09ff87c9b0,505,99,2024-02-27,4591.3028340928795
b574582f-90d7-4ade-a42e-0b436a1da53c,204,59,2024-03-15,4506.416569967158
79b04750-32e6-4a80-9742-1c3ad12528a8,559,53,2024-01-26,4445.5330779127235
ed3324fa-bf21-44f3-a03b-8ccb6a85bdcf,60,16,2024-01-12,440.79533433728017
91041761-c241-46a4-bdd8-43a23eb3c999,230,50,2024-04-21,1004.4837013003973
c3afbdde-e31c-4e68-aeea-546eefd5cea7,56,79,2024-04-18,4464.1663220890905
4f9ca6eb-9ca3-463f-9980-3643ee917448,331,57,2024-04-25,366.1432432625244
d27f7a57-a3a3-4881-952a-260bf640903b,277,70,2024-01-11,509.23778131211645
076c30a7-50db-4ef2-acdc-ccb2968762a5,760,63,2024-03-30,2616.006247174499
4acfdab4-ff26-4ed6-a758-4bf9f27b91d9,373,69,2024-01-23,4788.866769133873
1a031f0e-8101-4e2f-9ac2-230b93a86839,465,36,2024-02-22,887.3133923150265
56c411d0-77ad-40a2-bd6d-382082cf6100,919,72,2024-02-12,617.284783111449
9a0b60df-c590-49a2-bce1-e4a95edf789d,220,85,2024-02-08,1239.1848152425273
d7ba9496-6985-424f-924a-87a2eb8d3e9e,871,21,2024-03-10,2682.675021357927
565f47b2-4f6d-450a-938c-7dc738697597,610,21,2024-01-31,3660.878808555818
9e95bed2-4a6f-4bea-8dcb-caf1af2b9160,344,57,2024-03-18,1464.399169016879
